Query_ID,Timestamp,Student_ID,Query_Text,Query_Category,Satisfaction_Score,Response_Time,Resolved_Flag
335,02-04-2025 12:55,STU10901,How do I register for courses?,Technical,4.4,34,Yes
336,02-04-2025 13:00,STU10902,"I forgot my password, need assistance.",Administrative,3.1,18,No
337,02-04-2025 13:05,STU10903,Website shows error 404.,Technical,4.5,16,No
338,02-04-2025 13:10,STU10904,I cannot access my student portal.,Financial,4.4,28,No
339,02-04-2025 13:15,STU10905,How can I get a transcript?,Financial,3.6,30,No
340,02-04-2025 13:20,STU10906,Website shows error 404.,Financial,3.4,29,Yes
341,02-04-2025 13:25,STU10907,How can I get a transcript?,Academic,4.5,44,No
342,02-04-2025 13:30,STU10908,Is there any scholarship available?,Technical,5,19,Yes
343,02-04-2025 13:35,STU10909,Website shows error 404.,Financial,4.4,30,Yes
344,02-04-2025 13:40,STU10910,What is the deadline for fee payment?,Technical,4.5,37,Yes
345,02-04-2025 13:45,STU10911,My grade has not been updated.,Financial,4.5,10,Yes
346,02-04-2025 13:50,STU10912,How do I register for courses?,Financial,3.5,38,Yes
347,02-04-2025 13:55,STU10913,When is the semester starting?,Technical,4.6,19,Yes
348,02-04-2025 14:00,STU10914,How do I register for courses?,Technical,3.4,32,Yes
349,02-04-2025 14:05,STU10915,When is the semester starting?,Financial,4.2,14,No
350,02-04-2025 14:10,STU10916,What is the deadline for fee payment?,Financial,4.8,13,Yes
351,02-04-2025 14:15,STU10917,What is the deadline for fee payment?,Administrative,3.9,21,Yes
352,02-04-2025 14:20,STU10918,Is there any scholarship available?,Technical,3.6,12,Yes
353,02-04-2025 14:25,STU10919,My grade has not been updated.,Financial,4.3,11,Yes
354,02-04-2025 14:30,STU10920,Is there any scholarship available?,Technical,3.6,43,Yes
355,02-04-2025 14:35,STU10921,I cannot access my student portal.,Financial,3.3,22,Yes
356,02-04-2025 14:40,STU10922,How do I register for courses?,Financial,5,38,No
357,02-04-2025 14:45,STU10923,What is the deadline for fee payment?,Technical,4,34,Yes
358,02-04-2025 14:50,STU10924,"I forgot my password, need assistance.",Technical,4.6,27,Yes
359,02-04-2025 14:55,STU10925,"I forgot my password, need assistance.",Technical,4.3,10,No
360,02-04-2025 15:00,STU10926,Is there any scholarship available?,Administrative,4.6,30,No
361,02-04-2025 15:05,STU10927,My grade has not been updated.,Administrative,3.8,23,Yes
362,02-04-2025 15:10,STU10928,I need help with course selection.,Financial,3.1,23,No
363,02-04-2025 15:15,STU10929,How can I get a transcript?,Academic,4.2,32,Yes
364,02-04-2025 15:20,STU10930,"I forgot my password, need assistance.",Administrative,3.3,26,No
365,02-04-2025 15:25,STU10931,How can I get a transcript?,Technical,4.1,29,Yes
366,02-04-2025 15:30,STU10932,How do I register for courses?,Financial,4.5,39,Yes
367,02-04-2025 15:35,STU10933,When is the semester starting?,Technical,3.1,17,No
368,02-04-2025 15:40,STU10934,I cannot access my student portal.,Academic,3.7,31,No
369,02-04-2025 15:45,STU10935,"I forgot my password, need assistance.",Administrative,3.3,30,Yes
370,02-04-2025 15:50,STU10936,How can I get a transcript?,Financial,4,42,No
371,02-04-2025 15:55,STU10937,I cannot access my student portal.,Academic,3.9,25,No
372,02-04-2025 16:00,STU10938,When is the semester starting?,Technical,4.7,23,Yes
373,02-04-2025 16:05,STU10939,"I forgot my password, need assistance.",Financial,3.8,21,Yes
374,02-04-2025 16:10,STU10940,Website shows error 404.,Technical,4.2,28,Yes
375,02-04-2025 16:15,STU10941,How can I get a transcript?,Financial,3.5,32,Yes
376,02-04-2025 16:20,STU10942,When is the semester starting?,Financial,4.7,14,No
377,02-04-2025 16:25,STU10943,How can I get a transcript?,Financial,3.5,36,No
378,02-04-2025 16:30,STU10944,I need help with course selection.,Financial,3.8,22,Yes
379,02-04-2025 16:35,STU10945,How can I get a transcript?,Financial,4.7,37,No
380,02-04-2025 16:40,STU10946,When is the semester starting?,Financial,4.2,23,Yes
381,02-04-2025 16:45,STU10947,Website shows error 404.,Technical,4.2,10,Yes
382,02-04-2025 16:50,STU10948,How can I get a transcript?,Administrative,3.1,22,No
383,02-04-2025 16:55,STU10949,"I forgot my password, need assistance.",Technical,4.6,43,No
384,02-04-2025 17:00,STU10950,I cannot access my student portal.,Technical,3.9,22,No
385,02-04-2025 17:05,STU10951,How do I register for courses?,Financial,4.7,18,Yes
386,02-04-2025 17:10,STU10952,What is the deadline for fee payment?,Academic,3.6,38,Yes
387,02-04-2025 17:15,STU10953,When is the semester starting?,Academic,4.9,13,Yes
388,02-04-2025 17:20,STU10954,My grade has not been updated.,Financial,3.5,35,Yes
389,02-04-2025 17:25,STU10955,How can I get a transcript?,Financial,4.1,39,Yes
390,02-04-2025 17:30,STU10956,"I forgot my password, need assistance.",Financial,3.4,30,No
391,02-04-2025 17:35,STU10957,How do I register for courses?,Financial,3.6,22,No
392,02-04-2025 17:40,STU10958,How do I register for courses?,Academic,4.2,30,No
393,02-04-2025 17:45,STU10959,Is there any scholarship available?,Administrative,4.1,29,No
394,02-04-2025 17:50,STU10960,How do I register for courses?,Administrative,4.6,41,No
395,02-04-2025 17:55,STU10961,"I forgot my password, need assistance.",Financial,4.1,23,Yes
396,02-04-2025 18:00,STU10962,What is the deadline for fee payment?,Administrative,4.7,14,Yes
397,02-04-2025 18:05,STU10963,How can I get a transcript?,Financial,3.4,30,No
398,02-04-2025 18:10,STU10964,I need help with course selection.,Technical,4.8,44,No
399,02-04-2025 18:15,STU10965,I need help with course selection.,Academic,4.2,42,Yes
400,02-04-2025 18:20,STU10966,"I forgot my password, need assistance.",Administrative,4.2,26,No
401,02-04-2025 18:25,STU10967,How can I get a transcript?,Administrative,3,22,Yes
402,02-04-2025 18:30,STU10968,I need help with course selection.,Financial,3.5,32,Yes
403,02-04-2025 18:35,STU10969,Website shows error 404.,Financial,4.5,30,Yes
404,02-04-2025 18:40,STU10970,"I forgot my password, need assistance.",Technical,3.1,19,No
405,02-04-2025 18:45,STU10971,How do I register for courses?,Academic,4.6,32,No
406,02-04-2025 18:50,STU10972,How do I register for courses?,Technical,3.7,27,No
407,02-04-2025 18:55,STU10973,I need help with course selection.,Financial,4,12,No
408,02-04-2025 19:00,STU10974,I need help with course selection.,Academic,4.5,21,No
409,02-04-2025 19:05,STU10975,Is there any scholarship available?,Technical,4.8,19,Yes
410,02-04-2025 19:10,STU10976,My grade has not been updated.,Financial,3.8,17,No
411,02-04-2025 19:15,STU10977,Website shows error 404.,Academic,5,30,No
412,02-04-2025 19:20,STU10978,What is the deadline for fee payment?,Academic,3,29,No
413,02-04-2025 19:25,STU10979,When is the semester starting?,Financial,4.8,16,No
414,02-04-2025 19:30,STU10980,I cannot access my student portal.,Technical,4,19,Yes
415,02-04-2025 19:35,STU10981,When is the semester starting?,Academic,3.4,22,Yes
416,02-04-2025 19:40,STU10982,I cannot access my student portal.,Administrative,3.8,44,No
417,02-04-2025 19:45,STU10983,Website shows error 404.,Academic,4.7,12,Yes
418,02-04-2025 19:50,STU10984,When is the semester starting?,Technical,3.3,26,Yes
419,02-04-2025 19:55,STU10985,When is the semester starting?,Administrative,3.5,21,No
420,02-04-2025 20:00,STU10986,I cannot access my student portal.,Administrative,3.4,33,No
421,02-04-2025 20:05,STU10987,My grade has not been updated.,Academic,4.8,29,Yes
422,02-04-2025 20:10,STU10988,Website shows error 404.,Academic,4.7,36,Yes
423,02-04-2025 20:15,STU10989,I cannot access my student portal.,Academic,5,30,No
424,02-04-2025 20:20,STU10990,I need help with course selection.,Academic,4.1,30,Yes
425,02-04-2025 20:25,STU10991,I cannot access my student portal.,Technical,4.9,26,No
426,02-04-2025 20:30,STU10992,My grade has not been updated.,Financial,4.7,17,No
427,02-04-2025 20:35,STU10993,How do I register for courses?,Administrative,4,19,Yes
428,02-04-2025 20:40,STU10994,Is there any scholarship available?,Technical,4.3,11,Yes
429,02-04-2025 20:45,STU10995,What is the deadline for fee payment?,Administrative,3.9,27,No
430,02-04-2025 20:50,STU10996,Website shows error 404.,Technical,3.5,26,Yes
431,02-04-2025 20:55,STU10997,Website shows error 404.,Technical,4.4,44,Yes
432,02-04-2025 21:00,STU10998,I need help with course selection.,Administrative,4.9,24,No
433,02-04-2025 21:05,STU10999,Is there any scholarship available?,Technical,4.9,38,Yes
434,02-04-2025 21:10,STU11000,When is the semester starting?,Technical,4.1,29,No
435,02-04-2025 21:15,STU11001,What is the deadline for fee payment?,Administrative,4,38,No
436,02-04-2025 21:20,STU11002,"I forgot my password, need assistance.",Administrative,3.6,44,No
437,02-04-2025 21:25,STU11003,Is there any scholarship available?,Administrative,3.5,24,No
438,02-04-2025 21:30,STU11004,Is there any scholarship available?,Administrative,3.8,27,No
439,02-04-2025 21:35,STU11005,My grade has not been updated.,Financial,3.6,13,Yes
440,02-04-2025 21:40,STU11006,How can I get a transcript?,Administrative,4.8,13,Yes
441,02-04-2025 21:45,STU11007,Is there any scholarship available?,Financial,3.2,16,Yes
442,02-04-2025 21:50,STU11008,"I forgot my password, need assistance.",Technical,4.7,31,No
443,02-04-2025 21:55,STU11009,"I forgot my password, need assistance.",Financial,3.7,28,Yes
444,02-04-2025 22:00,STU11010,I need help with course selection.,Technical,4.6,21,No
445,02-04-2025 22:05,STU11011,How do I register for courses?,Academic,3.1,40,No
446,02-04-2025 22:10,STU11012,How do I register for courses?,Administrative,3.3,11,No
447,02-04-2025 22:15,STU11013,How can I get a transcript?,Academic,3.5,31,No
448,02-04-2025 22:20,STU11014,"I forgot my password, need assistance.",Technical,4.6,33,No
449,02-04-2025 22:25,STU11015,I cannot access my student portal.,Academic,3.2,22,No
450,02-04-2025 22:30,STU11016,I need help with course selection.,Academic,5,21,Yes
451,02-04-2025 22:35,STU11017,I cannot access my student portal.,Administrative,3.1,19,No
452,02-04-2025 22:40,STU11018,How do I register for courses?,Academic,3.4,43,No
453,02-04-2025 22:45,STU11019,How can I get a transcript?,Academic,4.5,35,Yes
454,02-04-2025 22:50,STU11020,"I forgot my password, need assistance.",Financial,3.2,23,Yes
455,02-04-2025 22:55,STU11021,My grade has not been updated.,Administrative,4.9,26,Yes
456,02-04-2025 23:00,STU11022,I need help with course selection.,Technical,4.3,11,Yes
457,02-04-2025 23:05,STU11023,When is the semester starting?,Academic,4.5,35,Yes
458,02-04-2025 23:10,STU11024,Is there any scholarship available?,Administrative,3.7,34,No
459,02-04-2025 23:15,STU11025,When is the semester starting?,Technical,4.9,30,No
460,02-04-2025 23:20,STU11026,How can I get a transcript?,Technical,3.1,30,No
461,02-04-2025 23:25,STU11027,I cannot access my student portal.,Administrative,4.5,43,No
462,02-04-2025 23:30,STU11028,How can I get a transcript?,Technical,4.1,33,Yes
463,02-04-2025 23:35,STU11029,How do I register for courses?,Academic,4.1,41,Yes
464,02-04-2025 23:40,STU11030,When is the semester starting?,Administrative,4.3,24,No
465,02-04-2025 23:45,STU11031,Is there any scholarship available?,Administrative,3.8,36,Yes
466,02-04-2025 23:50,STU11032,Website shows error 404.,Financial,4.6,33,No
467,02-04-2025 23:55,STU11033,I need help with course selection.,Administrative,4.8,26,No
468,03-04-2025 00:00,STU11034,I need help with course selection.,Financial,3.7,43,No
469,03-04-2025 00:05,STU11035,I cannot access my student portal.,Administrative,4.4,35,No
470,03-04-2025 00:10,STU11036,My grade has not been updated.,Technical,4.2,19,No
471,03-04-2025 00:15,STU11037,When is the semester starting?,Financial,4.8,38,Yes
472,03-04-2025 00:20,STU11038,Is there any scholarship available?,Academic,4.2,19,No
473,03-04-2025 00:25,STU11039,How do I register for courses?,Academic,3.4,36,Yes
474,03-04-2025 00:30,STU11040,Website shows error 404.,Academic,4.8,33,No
475,03-04-2025 00:35,STU11041,My grade has not been updated.,Academic,4.1,15,Yes
476,03-04-2025 00:40,STU11042,How can I get a transcript?,Administrative,3.2,18,Yes
477,03-04-2025 00:45,STU11043,"I forgot my password, need assistance.",Technical,4.7,28,Yes
478,03-04-2025 00:50,STU11044,How do I register for courses?,Administrative,3.1,39,No
479,03-04-2025 00:55,STU11045,How do I register for courses?,Administrative,3.9,17,Yes
480,03-04-2025 01:00,STU11046,Website shows error 404.,Academic,3,20,Yes
481,03-04-2025 01:05,STU11047,"I forgot my password, need assistance.",Academic,4.8,16,No
482,03-04-2025 01:10,STU11048,How can I get a transcript?,Administrative,4.8,32,Yes
483,03-04-2025 01:15,STU11049,I need help with course selection.,Financial,4.1,20,No
484,03-04-2025 01:20,STU11050,How can I get a transcript?,Financial,4,36,No
485,03-04-2025 01:25,STU11051,"I forgot my password, need assistance.",Technical,4,40,Yes
486,03-04-2025 01:30,STU11052,Website shows error 404.,Academic,4,15,Yes
487,03-04-2025 01:35,STU11053,Website shows error 404.,Administrative,4.9,31,No
488,03-04-2025 01:40,STU11054,I cannot access my student portal.,Academic,4.7,25,No
489,03-04-2025 01:45,STU11055,Website shows error 404.,Technical,3.2,31,Yes
490,03-04-2025 01:50,STU11056,Is there any scholarship available?,Financial,3.1,39,No
491,03-04-2025 01:55,STU11057,I need help with course selection.,Financial,3.1,23,Yes
492,03-04-2025 02:00,STU11058,When is the semester starting?,Technical,4,21,No
493,03-04-2025 02:05,STU11059,How do I register for courses?,Academic,3.8,18,No
494,03-04-2025 02:10,STU11060,My grade has not been updated.,Technical,3.3,14,No
495,03-04-2025 02:15,STU11061,Is there any scholarship available?,Financial,4.5,27,Yes
496,03-04-2025 02:20,STU11062,What is the deadline for fee payment?,Financial,4.5,22,No
497,03-04-2025 02:25,STU11063,Is there any scholarship available?,Administrative,4,32,No
498,03-04-2025 02:30,STU11064,How do I register for courses?,Academic,3.9,33,Yes
499,03-04-2025 02:35,STU11065,What is the deadline for fee payment?,Academic,3.9,12,Yes
500,03-04-2025 02:40,STU11066,Is there any scholarship available?,Financial,4,17,No
501,03-04-2025 02:45,STU11067,I need help with course selection.,Academic,4.8,26,Yes
502,03-04-2025 02:50,STU11068,I need help with course selection.,Technical,4.1,39,Yes
503,03-04-2025 02:55,STU11069,Is there any scholarship available?,Academic,4.1,13,No
504,03-04-2025 03:00,STU11070,How do I register for courses?,Financial,4.1,33,Yes
505,03-04-2025 03:05,STU11071,My grade has not been updated.,Technical,3.6,33,Yes
506,03-04-2025 03:10,STU11072,Website shows error 404.,Technical,3.5,29,Yes
507,03-04-2025 03:15,STU11073,When is the semester starting?,Administrative,3.1,38,Yes
508,03-04-2025 03:20,STU11074,I need help with course selection.,Financial,4.4,21,No
509,03-04-2025 03:25,STU11075,How can I get a transcript?,Academic,4,11,No
510,03-04-2025 03:30,STU11076,How do I register for courses?,Technical,3.9,24,No
511,03-04-2025 03:35,STU11077,Website shows error 404.,Administrative,3.9,42,Yes
512,03-04-2025 03:40,STU11078,How do I register for courses?,Financial,3.9,27,No
513,03-04-2025 03:45,STU11079,I need help with course selection.,Technical,4,19,No
514,03-04-2025 03:50,STU11080,My grade has not been updated.,Academic,3.8,43,Yes
515,03-04-2025 03:55,STU11081,I cannot access my student portal.,Financial,4.8,24,Yes
516,03-04-2025 04:00,STU11082,I need help with course selection.,Financial,3.8,13,Yes
517,03-04-2025 04:05,STU11083,"I forgot my password, need assistance.",Administrative,4.4,28,No
518,03-04-2025 04:10,STU11084,I cannot access my student portal.,Academic,3.9,41,No
519,03-04-2025 04:15,STU11085,Is there any scholarship available?,Technical,3,11,Yes
520,03-04-2025 04:20,STU11086,When is the semester starting?,Financial,3.6,35,Yes
521,03-04-2025 04:25,STU11087,When is the semester starting?,Academic,4.8,39,No
522,03-04-2025 04:30,STU11088,My grade has not been updated.,Academic,4.7,40,Yes
523,03-04-2025 04:35,STU11089,How can I get a transcript?,Administrative,4.6,15,No
524,03-04-2025 04:40,STU11090,What is the deadline for fee payment?,Technical,3.9,11,No
525,03-04-2025 04:45,STU11091,I cannot access my student portal.,Technical,4.5,24,No
526,03-04-2025 04:50,STU11092,My grade has not been updated.,Administrative,4.1,15,No
527,03-04-2025 04:55,STU11093,Is there any scholarship available?,Financial,4.2,14,No
528,03-04-2025 05:00,STU11094,When is the semester starting?,Administrative,4.4,29,No
529,03-04-2025 05:05,STU11095,What is the deadline for fee payment?,Academic,4.4,35,Yes
530,03-04-2025 05:10,STU11096,I cannot access my student portal.,Administrative,3.5,22,No
531,03-04-2025 05:15,STU11097,I cannot access my student portal.,Administrative,4.4,13,Yes
532,03-04-2025 05:20,STU11098,How can I get a transcript?,Financial,3.8,15,No
533,03-04-2025 05:25,STU11099,Is there any scholarship available?,Financial,3,31,No
534,03-04-2025 05:30,STU11100,How do I register for courses?,Academic,4.1,21,No
535,03-04-2025 05:35,STU11101,How can I get a transcript?,Academic,3.1,16,No
536,03-04-2025 05:40,STU11102,What is the deadline for fee payment?,Financial,4.3,19,Yes
537,03-04-2025 05:45,STU11103,When is the semester starting?,Financial,3.5,33,No
538,03-04-2025 05:50,STU11104,I need help with course selection.,Financial,4.5,24,No
539,03-04-2025 05:55,STU11105,My grade has not been updated.,Administrative,4.1,17,No
540,03-04-2025 06:00,STU11106,How do I register for courses?,Administrative,3.1,40,No
541,03-04-2025 06:05,STU11107,I need help with course selection.,Technical,3.9,27,No
542,03-04-2025 06:10,STU11108,How do I register for courses?,Technical,3.8,18,No
543,03-04-2025 06:15,STU11109,When is the semester starting?,Administrative,3.3,21,Yes
544,03-04-2025 06:20,STU11110,How do I register for courses?,Administrative,5,26,Yes
545,03-04-2025 06:25,STU11111,"I forgot my password, need assistance.",Administrative,3.9,19,No
546,03-04-2025 06:30,STU11112,My grade has not been updated.,Administrative,3.6,20,No
547,03-04-2025 06:35,STU11113,I cannot access my student portal.,Technical,4.3,43,Yes
548,03-04-2025 06:40,STU11114,How do I register for courses?,Academic,3,28,Yes
549,03-04-2025 06:45,STU11115,When is the semester starting?,Academic,4.4,17,Yes
550,03-04-2025 06:50,STU11116,When is the semester starting?,Administrative,3.7,39,No
551,03-04-2025 06:55,STU11117,I cannot access my student portal.,Administrative,3.8,39,No
552,03-04-2025 07:00,STU11118,What is the deadline for fee payment?,Administrative,4,23,No
553,03-04-2025 07:05,STU11119,Website shows error 404.,Administrative,3.4,32,No
554,03-04-2025 07:10,STU11120,Website shows error 404.,Academic,4.4,19,Yes
555,03-04-2025 07:15,STU11121,What is the deadline for fee payment?,Technical,4.9,12,No
556,03-04-2025 07:20,STU11122,How can I get a transcript?,Financial,4.3,22,Yes
557,03-04-2025 07:25,STU11123,Website shows error 404.,Technical,3.2,40,No
558,03-04-2025 07:30,STU11124,I need help with course selection.,Academic,4.9,34,Yes
559,03-04-2025 07:35,STU11125,Is there any scholarship available?,Administrative,3.3,39,No
560,03-04-2025 07:40,STU11126,I need help with course selection.,Financial,3.9,12,Yes
561,03-04-2025 07:45,STU11127,What is the deadline for fee payment?,Technical,3.6,13,Yes
562,03-04-2025 07:50,STU11128,I need help with course selection.,Academic,3.3,18,No
563,03-04-2025 07:55,STU11129,Is there any scholarship available?,Academic,3.7,38,Yes
564,03-04-2025 08:00,STU11130,I cannot access my student portal.,Administrative,4.5,17,No
565,03-04-2025 08:05,STU11131,"I forgot my password, need assistance.",Technical,4.7,29,No
566,03-04-2025 08:10,STU11132,When is the semester starting?,Academic,4.1,26,No
567,03-04-2025 08:15,STU11133,What is the deadline for fee payment?,Financial,3.2,20,Yes
568,03-04-2025 08:20,STU11134,What is the deadline for fee payment?,Technical,3.2,23,No
569,03-04-2025 08:25,STU11135,Is there any scholarship available?,Financial,4.5,19,Yes
570,03-04-2025 08:30,STU11136,How can I get a transcript?,Academic,3.8,44,Yes
571,03-04-2025 08:35,STU11137,What is the deadline for fee payment?,Financial,4.8,39,Yes
572,03-04-2025 08:40,STU11138,I need help with course selection.,Administrative,3.6,31,Yes
573,03-04-2025 08:45,STU11139,How can I get a transcript?,Academic,3,41,No
574,03-04-2025 08:50,STU11140,What is the deadline for fee payment?,Administrative,5,20,Yes
575,03-04-2025 08:55,STU11141,What is the deadline for fee payment?,Technical,4.1,41,No
576,03-04-2025 09:00,STU11142,Is there any scholarship available?,Academic,3.1,26,No
577,03-04-2025 09:05,STU11143,How can I get a transcript?,Technical,3.2,14,No
578,03-04-2025 09:10,STU11144,I need help with course selection.,Administrative,4.2,25,No
579,03-04-2025 09:15,STU11145,My grade has not been updated.,Administrative,3.9,38,Yes
580,03-04-2025 09:20,STU11146,I need help with course selection.,Academic,4.7,34,Yes
581,03-04-2025 09:25,STU11147,When is the semester starting?,Financial,3.2,29,No
582,03-04-2025 09:30,STU11148,I cannot access my student portal.,Administrative,3.1,37,No
583,03-04-2025 09:35,STU11149,My grade has not been updated.,Financial,4.6,27,No
584,03-04-2025 09:40,STU11150,What is the deadline for fee payment?,Academic,4.7,37,No
585,03-04-2025 09:45,STU11151,Website shows error 404.,Financial,4.7,18,No
586,03-04-2025 09:50,STU11152,I need help with course selection.,Administrative,3.9,15,No
587,03-04-2025 09:55,STU11153,"I forgot my password, need assistance.",Administrative,4,11,No
588,03-04-2025 10:00,STU11154,I cannot access my student portal.,Technical,3.9,27,Yes
589,03-04-2025 10:05,STU11155,How do I register for courses?,Financial,3.9,37,Yes
590,03-04-2025 10:10,STU11156,How can I get a transcript?,Technical,3.7,30,No
591,03-04-2025 10:15,STU11157,I need help with course selection.,Financial,3.8,11,No
592,03-04-2025 10:20,STU11158,When is the semester starting?,Administrative,4.5,23,No
593,03-04-2025 10:25,STU11159,I cannot access my student portal.,Financial,4.9,13,No
594,03-04-2025 10:30,STU11160,I need help with course selection.,Administrative,4.2,34,No
595,03-04-2025 10:35,STU11161,How can I get a transcript?,Academic,4.3,32,No
596,03-04-2025 10:40,STU11162,My grade has not been updated.,Financial,4.3,14,No
597,03-04-2025 10:45,STU11163,I cannot access my student portal.,Administrative,3.8,28,No
598,03-04-2025 10:50,STU11164,"I forgot my password, need assistance.",Technical,4.3,22,Yes
599,03-04-2025 10:55,STU11165,My grade has not been updated.,Administrative,4.1,33,Yes
600,03-04-2025 11:00,STU11166,How do I register for courses?,Financial,3.3,29,Yes
601,03-04-2025 11:05,STU11167,When is the semester starting?,Academic,3.1,26,Yes
602,03-04-2025 11:10,STU11168,My grade has not been updated.,Administrative,4.5,14,No
603,03-04-2025 11:15,STU11169,My grade has not been updated.,Administrative,3.1,20,No
604,03-04-2025 11:20,STU11170,How do I register for courses?,Administrative,3.9,20,Yes
605,03-04-2025 11:25,STU11171,I cannot access my student portal.,Administrative,4.7,38,No
606,03-04-2025 11:30,STU11172,Is there any scholarship available?,Administrative,5,28,No
607,03-04-2025 11:35,STU11173,I cannot access my student portal.,Financial,4.2,34,Yes
608,03-04-2025 11:40,STU11174,I need help with course selection.,Financial,4.5,33,Yes
609,03-04-2025 11:45,STU11175,What is the deadline for fee payment?,Administrative,3.7,38,No
610,03-04-2025 11:50,STU11176,I cannot access my student portal.,Administrative,3,37,Yes
611,03-04-2025 11:55,STU11177,What is the deadline for fee payment?,Technical,4.6,23,Yes
612,03-04-2025 12:00,STU11178,How do I register for courses?,Financial,4.9,24,No
613,03-04-2025 12:05,STU11179,Website shows error 404.,Administrative,5,38,No
614,03-04-2025 12:10,STU11180,When is the semester starting?,Academic,3.7,10,No
615,03-04-2025 12:15,STU11181,I cannot access my student portal.,Academic,4.7,24,No
616,03-04-2025 12:20,STU11182,What is the deadline for fee payment?,Financial,3.5,23,No
617,03-04-2025 12:25,STU11183,Website shows error 404.,Technical,4.2,41,No
618,03-04-2025 12:30,STU11184,What is the deadline for fee payment?,Financial,3.5,21,Yes
619,03-04-2025 12:35,STU11185,My grade has not been updated.,Academic,3.3,28,Yes
620,03-04-2025 12:40,STU11186,What is the deadline for fee payment?,Academic,4.6,23,Yes
621,03-04-2025 12:45,STU11187,Website shows error 404.,Financial,3.2,30,Yes
622,03-04-2025 12:50,STU11188,I need help with course selection.,Academic,3.4,37,No
623,03-04-2025 12:55,STU11189,My grade has not been updated.,Administrative,5,31,Yes
624,03-04-2025 13:00,STU11190,What is the deadline for fee payment?,Financial,3.9,12,Yes
625,03-04-2025 13:05,STU11191,Is there any scholarship available?,Technical,4.1,21,Yes
626,03-04-2025 13:10,STU11192,I need help with course selection.,Financial,3.4,31,Yes
627,03-04-2025 13:15,STU11193,My grade has not been updated.,Technical,3.6,39,Yes
628,03-04-2025 13:20,STU11194,How can I get a transcript?,Academic,4.1,27,No
629,03-04-2025 13:25,STU11195,Is there any scholarship available?,Financial,3.3,34,Yes
630,03-04-2025 13:30,STU11196,"I forgot my password, need assistance.",Financial,3.8,30,Yes
631,03-04-2025 13:35,STU11197,Website shows error 404.,Academic,4.5,12,No
632,03-04-2025 13:40,STU11198,How can I get a transcript?,Administrative,3.4,41,Yes
633,03-04-2025 13:45,STU11199,"I forgot my password, need assistance.",Financial,3.2,38,Yes
634,03-04-2025 13:50,STU11200,Website shows error 404.,Administrative,4.7,14,No
635,03-04-2025 13:55,STU11201,Is there any scholarship available?,Academic,3.6,12,No
636,03-04-2025 14:00,STU11202,When is the semester starting?,Administrative,4.9,15,Yes
637,03-04-2025 14:05,STU11203,Is there any scholarship available?,Administrative,4.6,29,Yes
638,03-04-2025 14:10,STU11204,How can I get a transcript?,Technical,3.6,42,No
639,03-04-2025 14:15,STU11205,My grade has not been updated.,Financial,4.6,44,No
640,03-04-2025 14:20,STU11206,When is the semester starting?,Administrative,3.8,24,No
641,03-04-2025 14:25,STU11207,How do I register for courses?,Financial,4.3,12,No
642,03-04-2025 14:30,STU11208,My grade has not been updated.,Technical,3.4,17,No
643,03-04-2025 14:35,STU11209,I need help with course selection.,Academic,3.7,27,Yes
644,03-04-2025 14:40,STU11210,When is the semester starting?,Financial,4.3,19,Yes
645,03-04-2025 14:45,STU11211,My grade has not been updated.,Administrative,3.5,41,Yes
646,03-04-2025 14:50,STU11212,I need help with course selection.,Administrative,3.8,42,Yes
647,03-04-2025 14:55,STU11213,Is there any scholarship available?,Academic,4.5,41,Yes
648,03-04-2025 15:00,STU11214,I need help with course selection.,Academic,4.3,33,No
649,03-04-2025 15:05,STU11215,I need help with course selection.,Technical,3.8,38,Yes
650,03-04-2025 15:10,STU11216,How do I register for courses?,Financial,4.8,11,Yes
651,03-04-2025 15:15,STU11217,How do I register for courses?,Financial,4.2,14,No
652,03-04-2025 15:20,STU11218,I need help with course selection.,Administrative,4.1,23,No
653,03-04-2025 15:25,STU11219,What is the deadline for fee payment?,Administrative,4.6,31,Yes
654,03-04-2025 15:30,STU11220,How can I get a transcript?,Technical,3.9,14,No
655,03-04-2025 15:35,STU11221,My grade has not been updated.,Technical,4.9,44,Yes
656,03-04-2025 15:40,STU11222,How can I get a transcript?,Administrative,4.6,24,No
657,03-04-2025 15:45,STU11223,I cannot access my student portal.,Financial,4.7,22,Yes
658,03-04-2025 15:50,STU11224,I cannot access my student portal.,Academic,4.4,34,Yes
659,03-04-2025 15:55,STU11225,Is there any scholarship available?,Financial,3,36,Yes
660,03-04-2025 16:00,STU11226,I need help with course selection.,Administrative,4.5,16,No
661,03-04-2025 16:05,STU11227,What is the deadline for fee payment?,Academic,4.2,39,Yes
662,03-04-2025 16:10,STU11228,What is the deadline for fee payment?,Academic,3.2,18,No
663,03-04-2025 16:15,STU11229,My grade has not been updated.,Administrative,3.3,17,Yes
664,03-04-2025 16:20,STU11230,When is the semester starting?,Academic,3.6,29,No
665,03-04-2025 16:25,STU11231,"I forgot my password, need assistance.",Technical,4.5,37,Yes
666,03-04-2025 16:30,STU11232,How can I get a transcript?,Financial,3.2,26,No
667,03-04-2025 16:35,STU11233,Is there any scholarship available?,Financial,4.5,21,Yes
668,03-04-2025 16:40,STU11234,I cannot access my student portal.,Technical,4.6,24,No
669,03-04-2025 16:45,STU11235,How can I get a transcript?,Academic,4.8,38,No
670,03-04-2025 16:50,STU11236,How do I register for courses?,Academic,5,17,Yes
